DATEV,UIUSG,UEUSG,IFSPEED
4/25/2016 22:30,4.5,32.09,150
4/25/2016 22:45,4.29,33.41,150
4/25/2016 23:00,3.87,32.35,150
4/25/2016 23:15,3.88,34.2,150
4/25/2016 23:30,3.88,36.53,150
4/25/2016 23:45,4.04,32.45,150
4/26/2016 0:00,3.81,33.96,150
4/26/2016 0:15,3.78,32.13,150
4/26/2016 0:30,3.43,29.22,150
4/26/2016 0:45,3.78,21.29,150
4/26/2016 1:00,3.52,20.13,150
4/26/2016 1:15,3.45,16.55,150
4/26/2016 1:30,2.8,14.13,150
4/26/2016 1:45,2.47,15.32,150
4/26/2016 2:00,1.68,16.16,150
4/26/2016 2:15,1.15,14.4,150
4/26/2016 2:30,1.85,11.04,150
4/26/2016 2:45,1.53,9.21,150
4/26/2016 3:00,1.83,10.73,150
4/26/2016 3:15,1.25,9.59,150
4/26/2016 3:30,1.11,11.28,150
4/26/2016 3:45,1,8.5,150
4/26/2016 4:00,0.51,7.19,150
4/26/2016 4:15,0.95,7.15,150
4/26/2016 4:30,0.45,5.81,150
4/26/2016 4:45,0.54,4.74,150
4/26/2016 5:00,1,4.73,150
4/26/2016 5:15,0.64,5.75,150
4/26/2016 5:30,0.55,5.46,150
4/26/2016 5:45,0.89,10.06,150
4/26/2016 6:00,0.85,6.97,150
4/26/2016 6:15,0.56,6.45,150
4/26/2016 6:30,0.96,8.65,150
4/26/2016 6:45,1.21,9.88,150
4/26/2016 7:00,1.32,14.02,150
4/26/2016 7:15,1.56,16.87,150
4/26/2016 7:30,1.26,13.91,150
4/26/2016 7:45,1.38,15.27,150
4/26/2016 8:00,1.51,14.1,150
4/26/2016 8:15,1.31,16.55,150
4/26/2016 8:30,1.55,18.16,150
4/26/2016 8:45,1.74,24.38,150
4/26/2016 9:00,1.77,22.96,150
4/26/2016 9:15,1.64,18.03,150
4/26/2016 9:30,1.62,16.61,150
4/26/2016 9:45,1.54,19.63,150
4/26/2016 10:00,1.23,19.35,150
4/26/2016 10:15,1.38,22.38,150
4/26/2016 10:30,1.48,24.86,150
4/26/2016 10:45,1.56,22.99,150
4/26/2016 11:00,3.1,29.84,150
4/26/2016 11:15,2.05,25.45,150
4/26/2016 11:30,2.12,26.99,150
4/26/2016 11:45,2.04,25.37,150
4/26/2016 12:00,1.9,30.81,150
4/26/2016 12:15,2.08,35.18,150
4/26/2016 12:30,2.59,37.27,150
4/26/2016 12:45,2.54,33.52,150
4/26/2016 13:00,1.94,34.12,150
4/26/2016 13:15,2.1,32.25,150
4/26/2016 13:30,2.69,34.48,150
4/26/2016 13:45,3.55,39.72,150
4/26/2016 14:00,3.06,36.27,150
4/26/2016 14:15,3.07,34.85,150
4/26/2016 14:30,3.19,35.1,150
4/26/2016 14:45,3.5,40.78,150
4/26/2016 15:00,3.79,38.44,150
4/26/2016 15:15,3.35,34.47,150
4/26/2016 15:30,2.27,35.24,150
4/26/2016 15:45,2.99,36.6,150
4/26/2016 16:00,3.22,36.8,150
4/26/2016 16:15,3.86,43.26,150
4/26/2016 16:30,3.26,40.55,150
4/26/2016 16:45,3.32,40.99,150
4/26/2016 17:00,3.37,39.32,150
4/26/2016 17:15,3.69,46.31,150
4/26/2016 17:30,3.59,51.47,150
4/26/2016 17:45,4.35,54.53,150
4/26/2016 18:00,4.79,51.81,150
4/26/2016 18:15,4.89,57.51,150
4/26/2016 18:30,4.71,59.46,150
4/26/2016 18:45,5.91,71.51,150
4/26/2016 19:00,5.77,71.43,150
4/26/2016 19:15,5.44,68.57,150
4/26/2016 19:30,5.63,64.39,150
4/26/2016 19:45,6.34,66.06,150
4/26/2016 20:00,6.43,66,150
4/26/2016 20:15,6.4,69.77,150
4/26/2016 20:30,6.67,65.96,150
4/26/2016 20:45,6.26,72.48,150
4/26/2016 21:00,6.6,79.36,150
4/26/2016 21:15,5.71,76.53,150
4/26/2016 21:30,5.97,77.7,150
4/26/2016 21:45,5.15,75.45,150
4/26/2016 22:00,5.69,73.62,150
4/26/2016 22:15,5.85,67.44,150
4/26/2016 22:30,5.6,58.87,150
4/26/2016 22:45,6.31,52.09,150
4/26/2016 23:00,5.77,53.12,150
4/26/2016 23:15,5.7,47.09,150
4/26/2016 23:30,5.23,43.11,150
4/26/2016 23:45,5.1,36.29,150
4/27/2016 0:00,6.02,32.71,150
4/27/2016 0:15,5.38,30.65,150
4/27/2016 0:30,4.97,31.39,150
4/27/2016 0:45,4.65,32.19,150
4/27/2016 1:00,5.08,28.21,150
4/27/2016 1:15,4.75,24.67,150
4/27/2016 1:30,3.99,25.8,150
4/27/2016 1:45,4.36,22.46,150
4/27/2016 2:00,3.75,19.79,150
4/27/2016 2:15,2.66,18.65,150
4/27/2016 2:30,2.56,15.97,150
4/27/2016 2:45,2.2,17.8,150
4/27/2016 3:00,2.09,17.26,150
4/27/2016 3:15,2.33,17.09,150
4/27/2016 3:30,1.97,14.24,150
4/27/2016 3:45,2.35,14.12,150
4/27/2016 4:00,2.38,14.03,150
4/27/2016 4:15,2.14,15.64,150
4/27/2016 4:30,1.89,13.35,150
4/27/2016 4:45,1.9,12.21,150
4/27/2016 5:00,1.76,11.2,150
4/27/2016 5:15,1.71,13.09,150
4/27/2016 5:30,1.6,12.73,150
4/27/2016 5:45,1.24,10.85,150
4/27/2016 6:00,2.01,13.8,150
4/27/2016 6:15,2.21,10.18,150
4/27/2016 6:30,1.73,9.84,150
4/27/2016 6:45,1.73,14.67,150
4/27/2016 7:00,2.49,18.3,150
4/27/2016 7:15,2.48,18.49,150
4/27/2016 7:30,1.45,18.38,150
4/27/2016 7:45,1.49,21.71,150
4/27/2016 8:00,1.63,26.27,150
4/27/2016 8:15,1.84,29.22,150
4/27/2016 8:30,1.97,31.43,150
4/27/2016 8:45,2.35,35.23,150
4/27/2016 9:00,2.03,32.95,150
4/27/2016 9:15,2.19,34.29,150
4/27/2016 9:30,2.57,35.88,150
4/27/2016 9:45,1.97,30.81,150
4/27/2016 10:00,2.14,32.26,150
4/27/2016 10:15,1.9,30.49,150
4/27/2016 10:30,1.77,25.36,150
4/27/2016 10:45,1.75,23.19,150
4/27/2016 11:00,2.06,26.6,150
4/27/2016 11:15,2.39,28.81,150
4/27/2016 11:30,2.39,32.12,150
4/27/2016 11:45,3.34,28.54,150
4/27/2016 12:00,2.98,33.73,150
4/27/2016 12:15,2.74,35.45,150
4/27/2016 12:30,2.65,38.68,150
4/27/2016 12:45,2.38,37.89,150
4/27/2016 13:00,2.73,37.23,150
4/27/2016 13:15,2.62,40.08,150
4/27/2016 13:30,2.47,37.52,150
4/27/2016 13:45,2.57,36.57,150
4/27/2016 14:00,2.73,37.47,150
4/27/2016 14:15,2.54,34.25,150
4/27/2016 14:30,2.49,34.94,150
4/27/2016 14:45,2.85,39.48,150
4/27/2016 15:00,3.29,39.17,150
4/27/2016 15:15,3.17,33.6,150
4/27/2016 15:30,3.24,36.09,150
4/27/2016 15:45,3.21,31.98,150
4/27/2016 16:00,4.03,47.89,150
4/27/2016 16:15,4.53,53.9,150
4/27/2016 16:30,3.88,56.93,150
4/27/2016 16:45,4.28,55.35,150
4/27/2016 17:00,3.44,50.15,150
4/27/2016 17:15,4.09,54.17,150
4/27/2016 17:30,3.67,44.28,150
4/27/2016 17:45,3.79,38.13,150
4/27/2016 18:00,3.73,40.99,150
4/27/2016 18:15,3.52,45.46,150
4/27/2016 18:30,3.93,45.04,150
4/27/2016 18:45,4.63,49.03,150
4/27/2016 19:00,3.46,50.53,150
4/27/2016 19:15,3.74,56.52,150
4/27/2016 19:30,4.19,62.2,150
4/27/2016 19:45,4.5,60.56,150
4/27/2016 20:00,4.61,61.64,150
4/27/2016 20:15,5.56,67.42,150
4/27/2016 20:30,5.32,66.76,150
4/27/2016 20:45,4.8,64.72,150
4/27/2016 21:00,5.02,65.35,150
4/27/2016 21:15,6.16,66.28,150
4/27/2016 21:30,5.32,60.56,150
4/27/2016 21:45,5.11,62.1,150
4/27/2016 22:00,5.42,72.77,150
4/27/2016 22:15,6.19,71.91,150
4/27/2016 22:30,5.66,62.68,150
4/27/2016 22:45,5.45,49.68,150
4/27/2016 23:00,5.2,49.16,150
4/27/2016 23:15,4.3,42.05,150
4/27/2016 23:30,4.44,40.96,150
4/27/2016 23:45,4.13,37.14,150
4/28/2016 0:00,4.39,38.42,150
4/28/2016 0:15,4.63,32.44,150
4/28/2016 0:30,4.81,34.14,150
4/28/2016 0:45,4.37,32.81,150
4/28/2016 1:00,3.49,29.61,150
4/28/2016 1:15,3.27,28.76,150
4/28/2016 1:30,2.69,28.92,150
4/28/2016 1:45,2.77,30.24,150
4/28/2016 2:00,2.55,28.16,150
4/28/2016 2:15,2.47,22.22,150
4/28/2016 2:30,2.45,17.45,150
4/28/2016 2:45,2.26,15.78,150
4/28/2016 3:00,2.46,17.89,150
4/28/2016 3:15,2.39,19.26,150
4/28/2016 3:30,2.94,17.89,150
4/28/2016 3:45,2.37,16.63,150
4/28/2016 4:00,2.04,17.03,150
4/28/2016 4:15,2.08,19.27,150
4/28/2016 4:30,1.83,18.6,150
4/28/2016 4:45,2.07,17.44,150
4/28/2016 5:00,1.66,17.15,150
4/28/2016 5:15,1.61,18.71,150
4/28/2016 5:30,1.78,21.21,150
4/28/2016 5:45,1.53,17.88,150
4/28/2016 6:00,1.74,22.85,150
4/28/2016 6:15,1.74,23.3,150
4/28/2016 6:30,1.52,18.56,150
4/28/2016 6:45,1.81,20.61,150
4/28/2016 7:00,1.83,19.73,150
4/28/2016 7:15,2.99,26.53,150
4/28/2016 7:30,1.97,21.63,150
4/28/2016 7:45,1.85,27.43,150
4/28/2016 8:00,1.75,27.63,150
4/28/2016 8:15,1.83,30.57,150
4/28/2016 8:30,1.84,30.35,150
4/28/2016 8:45,1.84,26.42,150
4/28/2016 9:00,1.78,24.86,150
4/28/2016 9:15,1.73,22.99,150
4/28/2016 9:30,1.72,24.62,150
4/28/2016 9:45,1.71,22.77,150
4/28/2016 10:00,1.66,20.95,150
4/28/2016 10:15,1.76,21.05,150
4/28/2016 10:30,1.68,22.28,150
4/28/2016 10:45,2.05,26.06,150
4/28/2016 11:00,2.35,35.24,150
4/28/2016 11:15,2.07,30.06,150
4/28/2016 11:30,2,29.08,150
4/28/2016 11:45,2.22,32.26,150
4/28/2016 12:00,2.71,37.97,150
4/28/2016 12:15,2.97,36.34,150
4/28/2016 12:30,3.29,38.58,150
4/28/2016 12:45,3.28,34.3,150
4/28/2016 13:00,3.37,43.71,150
4/28/2016 13:15,4.15,45.77,150
4/28/2016 13:30,4.56,51.22,150
4/28/2016 13:45,3.84,44.82,150
4/28/2016 14:00,3.43,43.64,150
4/28/2016 14:15,2.84,37.68,150
4/28/2016 14:30,3.85,39.77,150
4/28/2016 14:45,3.29,35.6,150
4/28/2016 15:00,3.55,37.16,150
4/28/2016 15:15,3.21,32.63,150
4/28/2016 15:30,4.01,38.8,150
4/28/2016 15:45,4.96,56.28,150
4/28/2016 16:00,5.03,59.96,150
4/28/2016 16:15,4.94,60.61,150
4/28/2016 16:30,5.6,64.35,150
4/28/2016 16:45,5.62,70.15,150
4/28/2016 17:00,5.89,69.48,150
4/28/2016 17:15,5.68,66.25,150
4/28/2016 17:30,5.64,66.96,150
4/28/2016 17:45,6.01,64.02,150
4/28/2016 18:00,6.27,66.96,150
4/28/2016 18:15,5.84,64.06,150
4/28/2016 18:30,5.73,61.77,150
4/28/2016 18:45,5,55.05,150
4/28/2016 19:00,5.01,59.58,150
4/28/2016 19:15,6.17,63.74,150
4/28/2016 19:30,6.58,76.07,150
4/28/2016 19:45,6.89,78.25,150
4/28/2016 20:00,6.92,73,150
4/28/2016 20:15,7.88,88.67,150
4/28/2016 20:30,7.92,84.76,150
4/28/2016 20:45,8.06,81.65,150
4/28/2016 21:00,7.36,76.14,150
4/28/2016 21:15,7.43,82.85,150
4/28/2016 21:30,7.98,80.62,150
4/28/2016 21:45,7.82,74.98,150
4/28/2016 22:00,6.01,66.44,150
4/28/2016 22:15,6.09,61.1,150
4/28/2016 22:30,6.78,60.76,150
4/28/2016 22:45,6.86,52.9,150
4/28/2016 23:00,6.37,48.67,150
4/28/2016 23:15,6.05,48.03,150
4/28/2016 23:30,6.93,51.39,150
4/28/2016 23:45,6.63,43.3,150
4/29/2016 0:00,5.3,40.27,150
4/29/2016 0:15,5.04,38.54,150
4/29/2016 0:30,4.9,38.74,150
4/29/2016 0:45,4.42,33.9,150
4/29/2016 1:00,4.79,36.78,150
4/29/2016 1:15,4.49,34.38,150
4/29/2016 1:30,3.89,26.94,150
4/29/2016 1:45,3.02,27.59,150
4/29/2016 2:00,2.52,29.28,150
4/29/2016 2:15,2.84,26.55,150
4/29/2016 2:30,3.38,23.56,150
4/29/2016 2:45,3.6,25.55,150
4/29/2016 3:00,3.34,23.05,150
4/29/2016 3:15,3.3,20.9,150
4/29/2016 3:30,3.29,23.39,150
4/29/2016 3:45,4.1,17.85,150
4/29/2016 4:00,4.29,14.93,150
4/29/2016 4:15,1.99,15.09,150
4/29/2016 4:30,2.09,14.65,150
4/29/2016 4:45,2.26,16.53,150
4/29/2016 5:00,2.2,19.1,150
4/29/2016 5:15,2.36,17.33,150
4/29/2016 5:30,2.44,22.5,150
4/29/2016 5:45,2.01,16.02,150
4/29/2016 6:00,2.38,20.09,150
4/29/2016 6:15,2.93,23.33,150
4/29/2016 6:30,3.13,24,150
4/29/2016 6:45,2.78,22.39,150
4/29/2016 7:00,2.37,26.38,150
4/29/2016 7:15,2.22,27.94,150
4/29/2016 7:30,1.64,26.41,150
4/29/2016 7:45,1.93,26.8,150
4/29/2016 8:00,1.79,27.14,150
4/29/2016 8:15,1.59,22.32,150
4/29/2016 8:30,1.77,23.04,150
4/29/2016 8:45,2.02,23.68,150
4/29/2016 9:00,1.73,24.97,150
4/29/2016 9:15,1.73,25.24,150
4/29/2016 9:30,2.33,26.79,150
4/29/2016 9:45,2.57,31,150
4/29/2016 10:00,2.48,29.95,150
4/29/2016 10:15,2.56,36.28,150
4/29/2016 10:30,2.68,35.55,150
4/29/2016 10:45,2.4,28.8,150
4/29/2016 11:00,2.07,29.79,150
4/29/2016 11:15,2.13,33.95,150
4/29/2016 11:30,2.09,34.51,150
4/29/2016 11:45,2.19,36.93,150
4/29/2016 12:00,2.19,30.59,150
4/29/2016 12:15,2.59,28.46,150
4/29/2016 12:30,2.31,27.1,150
4/29/2016 12:45,2.85,31.93,150
4/29/2016 13:00,3.27,39.09,150
4/29/2016 13:15,2.55,37.55,150
4/29/2016 13:30,2.08,37.02,150
4/29/2016 13:45,1.81,29.34,150
4/29/2016 14:00,2.32,31.02,150
4/29/2016 14:15,2.79,40.14,150
4/29/2016 14:30,2.52,43.03,150
4/29/2016 14:45,2.17,40.7,150
4/29/2016 15:00,2.22,40.31,150
4/29/2016 15:15,2.62,42.55,150
4/29/2016 15:30,2.68,40.77,150
4/29/2016 15:45,3.7,52.1,150
4/29/2016 16:00,4.23,60.53,150
4/29/2016 16:15,4.45,67.18,150
4/29/2016 16:30,4.63,69.54,150
4/29/2016 16:45,4.65,68.98,150
4/29/2016 17:00,4.64,72.17,150
4/29/2016 17:15,4.03,64.91,150
4/29/2016 17:30,4.5,66.14,150
4/29/2016 17:45,3.87,60.57,150
4/29/2016 18:00,3.64,56.2,150
4/29/2016 18:15,3.06,48.89,150
4/29/2016 18:30,2.87,44.78,150
4/29/2016 18:45,2.72,39.31,150
4/29/2016 19:00,3.44,47.41,150
4/29/2016 19:15,4.22,53.28,150
4/29/2016 19:30,4.39,57.01,150
4/29/2016 19:45,4.47,53.71,150
4/29/2016 20:00,3.9,59.13,150
4/29/2016 20:15,4.24,59.38,150
4/29/2016 20:30,4.68,67.54,150
4/29/2016 20:45,4.37,57.62,150
4/29/2016 21:00,5.22,62.9,150
4/29/2016 21:15,4.8,72.97,150
4/29/2016 21:30,5.32,79.87,150
4/29/2016 21:45,5.89,75.27,150
4/29/2016 22:00,5.53,73.8,150
4/29/2016 22:15,6.39,68.64,150
4/29/2016 22:30,6.16,66.09,150
4/29/2016 22:45,5.1,61.75,150
4/29/2016 23:00,4.77,65.61,150
4/29/2016 23:15,4.58,60.43,150
4/29/2016 23:30,4.29,55.38,150
4/29/2016 23:45,4.39,51.27,150
4/30/2016 0:00,4.15,50.03,150
4/30/2016 0:15,3.57,46.39,150
4/30/2016 0:30,4.31,50.66,150
4/30/2016 0:45,3.88,47.2,150
4/30/2016 1:00,3.36,43.04,150
4/30/2016 1:15,3.39,36.13,150
4/30/2016 1:30,3.5,30.63,150
4/30/2016 1:45,2.69,27.27,150
4/30/2016 2:00,2.27,24.87,150
4/30/2016 2:15,1.54,22.16,150
4/30/2016 2:30,1.83,15.82,150
4/30/2016 2:45,2.22,18.66,150
4/30/2016 3:00,2.21,18.2,150
4/30/2016 3:15,2.28,16.14,150
4/30/2016 3:30,2.21,18.76,150
4/30/2016 3:45,2.05,18.62,150
4/30/2016 4:00,2.22,21.78,150
4/30/2016 4:15,2.42,17.66,150
4/30/2016 4:30,2.48,15.59,150
4/30/2016 4:45,1.86,10.66,150
4/30/2016 5:00,1.78,5.76,150
4/30/2016 5:15,2.28,8.27,150
4/30/2016 5:30,2.52,7.81,150
4/30/2016 5:45,2.05,6.35,150
4/30/2016 6:00,2.27,8.67,150
4/30/2016 6:15,2.54,9.93,150
4/30/2016 6:30,2.37,10.66,150
4/30/2016 6:45,2.96,10.4,150
4/30/2016 7:00,2.58,17.69,150
4/30/2016 7:15,2.9,26.36,150
4/30/2016 7:30,3.23,26.06,150
4/30/2016 7:45,3.88,30.96,150
4/30/2016 8:00,4.32,40.58,150
4/30/2016 8:15,3.91,41.42,150
4/30/2016 8:30,4.06,52.16,150
4/30/2016 8:45,3.64,49.21,150
4/30/2016 9:00,3.85,52.89,150
4/30/2016 9:15,3.76,51.99,150
4/30/2016 9:30,3.74,53.3,150
4/30/2016 9:45,4.98,58.06,150
4/30/2016 10:00,4.11,55.01,150
4/30/2016 10:15,3.74,53.14,150
4/30/2016 10:30,2.87,46.58,150
4/30/2016 10:45,3.59,46.28,150
4/30/2016 11:00,4.66,54.23,150
4/30/2016 11:15,4.68,64.88,150
4/30/2016 11:30,4.46,58.67,150
4/30/2016 11:45,4.37,51.07,150
4/30/2016 12:00,4.44,50.56,150
4/30/2016 12:15,3.8,52.19,150
4/30/2016 12:30,4.06,55.72,150
4/30/2016 12:45,3.5,44.36,150
4/30/2016 13:00,4.06,49.97,150
4/30/2016 13:15,4.74,55.98,150
4/30/2016 13:30,5.01,56.76,150
4/30/2016 13:45,4.47,49.54,150
4/30/2016 14:00,4.41,47.35,150
4/30/2016 14:15,3.56,50.25,150
4/30/2016 14:30,3.84,54.76,150
4/30/2016 14:45,4.09,55.91,150
4/30/2016 15:00,3.9,52.17,150
4/30/2016 15:15,4.06,60.36,150
4/30/2016 15:30,3.85,62.03,150
4/30/2016 15:45,4.12,59.91,150
4/30/2016 16:00,4.77,60.45,150
4/30/2016 16:15,6.03,59.9,150
4/30/2016 16:30,4.75,56.24,150
4/30/2016 16:45,5.12,62.23,150
4/30/2016 17:00,5.36,69.46,150
4/30/2016 17:15,5.84,70.34,150
4/30/2016 17:30,5.44,73.23,150
4/30/2016 17:45,5.09,68.69,150
4/30/2016 18:00,5.48,64.84,150
4/30/2016 18:15,4.94,63.07,150
4/30/2016 18:30,4.27,49.85,150
4/30/2016 18:45,4.07,53.02,150
4/30/2016 19:00,4.13,59.54,150
4/30/2016 19:15,4.51,63.22,150
4/30/2016 19:30,5.1,66.22,150
4/30/2016 19:45,4.7,66.39,150
4/30/2016 20:00,5.02,68.63,150
4/30/2016 20:15,5.17,66.15,150
4/30/2016 20:30,5.28,57.98,150
4/30/2016 20:45,4.92,58.65,150
4/30/2016 21:00,4.36,60.49,150
4/30/2016 21:15,4.48,62.2,150
4/30/2016 21:30,5.3,64.87,150
4/30/2016 21:45,5.48,64.68,150
4/30/2016 22:00,5.57,75.22,150
4/30/2016 22:15,5.32,73.5,150
4/30/2016 22:30,5.06,81.37,150
4/30/2016 22:45,4.88,67.85,150
4/30/2016 23:00,4.39,63.36,150
4/30/2016 23:15,4.23,62.73,150
4/30/2016 23:30,3.99,59.59,150
4/30/2016 23:45,4.01,50.08,150
5/1/2016 0:00,4.8,51.71,150
5/1/2016 0:15,4.26,41.98,150
5/1/2016 0:30,4.93,41.84,150
5/1/2016 0:45,4.45,43,150
5/1/2016 1:00,3.69,43.31,150
5/1/2016 1:15,3.25,38.4,150
5/1/2016 1:30,3.37,41.62,150
5/1/2016 1:45,2.85,37.64,150
5/1/2016 2:00,2.86,38.21,150
5/1/2016 2:15,2.2,32.67,150
5/1/2016 2:30,2.13,28.02,150
5/1/2016 2:45,2.05,26.97,150
5/1/2016 3:00,1.37,24.38,150
5/1/2016 3:15,1.01,19.64,150
5/1/2016 3:30,1.24,22.38,150
5/1/2016 3:45,1.74,22.59,150
5/1/2016 4:00,1.95,24.2,150
5/1/2016 4:15,1.26,20.73,150
5/1/2016 4:30,0.96,17.31,150
5/1/2016 4:45,0.99,15.12,150
5/1/2016 5:00,1.04,14.99,150
5/1/2016 5:15,1.08,14.2,150
5/1/2016 5:30,1.32,10.69,150
5/1/2016 5:45,1.13,11.48,150
5/1/2016 6:00,0.72,11.7,150
5/1/2016 6:15,0.86,10.32,150
5/1/2016 6:30,1.06,11.15,150
5/1/2016 6:45,1.17,14.64,150
5/1/2016 7:00,1.48,15,150
5/1/2016 7:15,1.93,15.35,150
5/1/2016 7:30,2.37,22.38,150
5/1/2016 7:45,2.12,21.25,150
5/1/2016 8:00,2.4,28.42,150
5/1/2016 8:15,2.74,28.77,150
5/1/2016 8:30,2.32,27.36,150
5/1/2016 8:45,2.72,32.83,150
5/1/2016 9:00,2.92,36.16,150
5/1/2016 9:15,2.31,35.9,150
5/1/2016 9:30,2.64,40.82,150
5/1/2016 9:45,2.53,41.17,150
5/1/2016 10:00,2.29,41.96,150
5/1/2016 10:15,2.33,39.91,150
5/1/2016 10:30,3.1,43.9,150
5/1/2016 10:45,3.09,42.6,150
5/1/2016 11:00,3.01,45.67,150
5/1/2016 11:15,2.97,42.85,150
5/1/2016 11:30,3.62,45.83,150
5/1/2016 11:45,3.2,46.01,150
5/1/2016 12:00,3.99,50,150
5/1/2016 12:15,4.29,58.3,150
5/1/2016 12:30,4.56,62.37,150
5/1/2016 12:45,4.61,60.95,150
5/1/2016 13:00,4.85,70.22,150
5/1/2016 13:15,4.28,63.93,150
5/1/2016 13:30,4.51,62.51,150
5/1/2016 13:45,4.89,68.24,150
5/1/2016 14:00,4.86,60.21,150
5/1/2016 14:15,4.66,56.35,150
5/1/2016 14:30,4.76,53.59,150
5/1/2016 14:45,4.7,57.18,150
5/1/2016 15:00,4.93,66.96,150
5/1/2016 15:15,4.83,72.38,150
5/1/2016 15:30,5.04,70.29,150
5/1/2016 15:45,5.2,69.99,150
5/1/2016 16:00,4.84,60.64,150
5/1/2016 16:15,4.87,63.31,150
5/1/2016 16:30,5.49,70.23,150
5/1/2016 16:45,5.93,74.49,150
5/1/2016 17:00,5.28,68.09,150
5/1/2016 17:15,5.77,68.88,150
5/1/2016 17:30,6.1,69.28,150
5/1/2016 17:45,5.93,60.43,150
5/1/2016 18:00,6.24,67.68,150
5/1/2016 18:15,6.4,72.95,150
5/1/2016 18:30,5.51,69.12,150
5/1/2016 18:45,5.17,66.02,150
5/1/2016 19:00,5.65,68,150
5/1/2016 19:15,6.12,68.6,150
5/1/2016 19:30,6.68,75.71,150
5/1/2016 19:45,6.94,83.51,150
5/1/2016 20:00,6.35,76.75,150
5/1/2016 20:15,5.56,78.12,150
5/1/2016 20:30,5.64,71.8,150
5/1/2016 20:45,6.39,75.18,150
5/1/2016 21:00,7.44,77.07,150
5/1/2016 21:15,8.41,77.99,150
5/1/2016 21:30,7.92,80.65,150
5/1/2016 21:45,7.54,87.51,150
5/1/2016 22:00,7.16,88.84,150
5/1/2016 22:15,6.41,79.45,150
5/1/2016 22:30,6.37,81.29,150
5/1/2016 22:45,6.25,67.49,150
5/1/2016 23:00,5.3,54.7,150
5/1/2016 23:15,4.55,47.86,150
5/1/2016 23:30,5.05,44.42,150
5/1/2016 23:45,4.76,47.15,150
5/2/2016 0:00,4.66,47.04,150
5/2/2016 0:15,4.52,39.63,150
5/2/2016 0:30,3.9,39.8,150
5/2/2016 0:45,3.73,39.41,150
5/2/2016 1:00,3.43,35.88,150
5/2/2016 1:15,3.14,31.14,150
5/2/2016 1:30,2.5,26.4,150
5/2/2016 1:45,1.92,22.54,150
5/2/2016 2:00,1.88,26.25,150
5/2/2016 2:15,2.2,32.65,150
5/2/2016 2:30,2.13,25.77,150
5/2/2016 2:45,2.03,22.08,150
5/2/2016 3:00,2.1,25.1,150
5/2/2016 3:15,1.61,24.26,150
5/2/2016 3:30,1.65,24.62,150
5/2/2016 3:45,1.66,23.31,150
5/2/2016 4:00,1.53,25.08,150
5/2/2016 4:15,1.79,26.29,150
5/2/2016 4:30,1.07,19.86,150
5/2/2016 4:45,0.99,19.28,150
5/2/2016 5:00,0.98,16.53,150
5/2/2016 5:15,0.77,13.53,150
5/2/2016 5:30,0.72,7.84,150
5/2/2016 5:45,0.74,12.12,150
5/2/2016 6:00,0.87,14.45,150
5/2/2016 6:15,0.74,13.05,150
5/2/2016 6:30,0.89,15.27,150
5/2/2016 6:45,0.84,13.7,150
5/2/2016 7:00,1.09,18.35,150
5/2/2016 7:15,1,16.79,150
5/2/2016 7:30,0.82,14.05,150
5/2/2016 7:45,0.78,13.64,150
5/2/2016 8:00,0.88,12.21,150
5/2/2016 8:15,0.77,11.42,150
5/2/2016 8:30,0.76,10.63,150
5/2/2016 8:45,0.77,10.56,150
5/2/2016 9:00,0.78,9.71,150
5/2/2016 9:15,0.73,10.88,150
5/2/2016 9:30,0.85,11.48,150
5/2/2016 9:45,1.69,23.44,150
5/2/2016 10:00,1.86,21.58,150
5/2/2016 10:15,1.61,23.46,150
5/2/2016 10:30,1.4,22.36,150
5/2/2016 10:45,1.7,24.99,150
5/2/2016 11:00,2.16,27.51,150
5/2/2016 11:15,2.1,31.15,150
5/2/2016 11:30,2.52,33.6,150
5/2/2016 11:45,2.1,29.53,150
5/2/2016 12:00,2.39,36.25,150
5/2/2016 12:15,1.96,30.13,150
5/2/2016 12:30,2.19,27.31,150
5/2/2016 12:45,2.52,33.7,150
5/2/2016 13:00,2.73,39.31,150
5/2/2016 13:15,2.69,36.54,150
5/2/2016 13:30,2.43,35.89,150
5/2/2016 13:45,2.27,32.83,150
5/2/2016 14:00,2.45,30.91,150
5/2/2016 14:15,2.81,31.27,150
5/2/2016 14:30,2.46,28.27,150
5/2/2016 14:45,1.81,31.74,150
5/2/2016 15:00,1.82,30.93,150
5/2/2016 15:15,1.77,28.35,150
5/2/2016 15:30,2.22,36.59,150
5/2/2016 15:45,3.04,49.63,150
5/2/2016 16:00,3.98,58.89,150
5/2/2016 16:15,5,58.79,150
5/2/2016 16:30,4.67,62.15,150
5/2/2016 16:45,4.49,58.2,150
5/2/2016 17:00,4.51,58.41,150
5/2/2016 17:15,5.03,60.24,150
5/2/2016 17:30,4.93,63.2,150
5/2/2016 17:45,4.86,60.5,150
5/2/2016 18:00,5.37,69.83,150
5/2/2016 18:15,5.43,80.46,150
5/2/2016 18:30,5.55,76.82,150
5/2/2016 18:45,5.65,70.21,150
5/2/2016 19:00,5.94,70.95,150
5/2/2016 19:15,5.51,65.53,150
5/2/2016 19:30,5.45,75.47,150
5/2/2016 19:45,5.13,74.2,150
5/2/2016 20:00,5.24,72.77,150
5/2/2016 20:15,5.41,74.71,150
5/2/2016 20:30,5.29,69.77,150
5/2/2016 20:45,5.23,64.57,150
